%time,field.mode0.x,field.mode0.y,field.mode0.th,field.mode1.x,field.mode1.y,field.mode1.th,field.mode2.x,field.mode2.y,field.mode2.th,field.mode3.x,field.mode3.y,field.mode3.th,field.mode4.x,field.mode4.y,field.mode4.th,field.mode10.x,field.mode10.y,field.mode10.th
1727189272437748908,2.0,0.183888524771,90.0,2.0013153553,0.171212643385,89.7718048096,2.02217435837,0.146129861474,89.9382324219,2.00446867943,0.1401617378,89.8014068604,2.0,0.0,90.0,2.00782990456,0.16707700491,89.9033432007
1727189272537798881,2.0,0.203893527389,90.0,1.99910414219,0.191398814321,89.7909164429,2.02372097969,0.169229313731,89.979309082,1.99901366234,0.161825031042,89.7931060791,2.0,0.0,90.0,2.0076084137,0.188173890114,89.9234085083
1727189272639847040,2.0,0.223931133747,90.0,2.00172805786,0.212875723839,89.7834014893,2.01778435707,0.185385659337,89.9047927856,2.00612354279,0.18239864707,89.8188476562,2.0,0.0,90.0,2.00650405884,0.207397505641,89.8960647583
1727189272737127065,2.0,0.243872523308,90.0,2.00084710121,0.228869765997,89.8266830444,2.02158379555,0.207478418946,89.97681427,1.99914574623,0.202429607511,89.8156204224,2.0,0.0,90.0,2.00747704506,0.226740241051,89.9345016479
1727189272838107109,2.0,0.263876140118,90.0,2.0010073185,0.254755139351,89.8778686523,2.01618480682,0.226413547993,89.9845657349,2.00684452057,0.220943078399,89.9196090698,2.0,0.0,90.0,2.00573062897,0.248348280787,89.9541473389
1727189272939131021,2.0,0.283938735723,90.0,2.00094437599,0.270872056484,89.9407043457,2.01416707039,0.238259702921,90.0314407349,1.99932050705,0.241535782814,89.9289703369,2.0,0.0,90.0,2.00503706932,0.264356821775,89.9907150269
1727189273039041996,2.0,0.30392113328,90.0,2.00357675552,0.289624363184,89.9336090088,2.01945567131,0.26041379571,90.0389556885,1.99932050705,0.241535782814,89.9038543701,2.0,0.0,90.0,2.00767755508,0.284653097391,89.990852356
1727189273139194011,2.0,0.323929518461,90.0,2.00081038475,0.314305186272,89.8805847168,2.01731562614,0.282799899578,89.9845428467,2.00005030632,0.283863395452,89.8728408813,2.0,0.0,90.0,2.00604200363,0.307011544704,89.955039978
1727189273238888025,2.0,0.343855530024,90.0,2.00349092484,0.331327229738,89.8739089966,2.01267337799,0.299066394567,89.928894043,2.00005030632,0.283863395452,89.8477325439,2.0,0.0,90.0,2.00538802147,0.324749708176,89.9342651367
1727189273337304115,2.0,0.363894939423,90.0,2.00065541267,0.356734275818,89.8108825684,2.01027846336,0.320335447788,89.8640441895,2.00733280182,0.335295498371,89.8472213745,2.0,0.0,90.0,2.0036444664,0.346988230944,89.8916397095
1727189273437323093,2.0,0.383865922689,90.0,2.00313544273,0.375510513783,89.8789520264,2.01377248764,0.34047305584,89.9361724854,2.00733280182,0.335295498371,89.8974304199,2.0,0.0,90.0,2.00563597679,0.366616487503,89.9383773804
1727189273537209987,2.0,0.403898537159,90.0,2.00382709503,0.390667080879,89.8985214233,2.00460314751,0.355886429548,89.8964309692,1.99930632114,0.368940979242,89.8684158325,2.0,0.0,90.0,2.00281000137,0.383484005928,89.9316482544
1727189273637619018,2.0,0.423922330141,90.0,2.00083780289,0.406282514334,89.810760498,1.99988651276,0.373089283705,89.7973175049,1.99930632114,0.368940979242,89.7930908203,2.0,0.0,90.0,2.00024151802,0.401098042727,89.8693618774
1727189273737684011,2.0,0.443904131651,90.0,2.00235724449,0.434118896723,89.8015594482,2.00836086273,0.394351005554,89.8236694336,1.99893474579,0.410254061222,89.7765579224,2.0,0.0,90.0,2.00357270241,0.42412468791,89.8750762939
1727189273837313890,2.0,0.463850319386,90.0,2.00143265724,0.450940012932,89.7896728516,2.00560307503,0.418698728085,89.8016281128,1.99893474579,0.410254061222,89.7640075684,2.0,0.0,90.0,2.00234532356,0.444496363401,89.8637695312
1727189273940009117,2.0,0.484332740307,90.0,2.00426983833,0.478124648333,89.7626495361,2.00464725494,0.438100934029,89.7516555786,1.99762070179,0.450612068176,89.7202682495,2.0,0.0,90.0,2.00297236443,0.466852784157,89.838104248
1727189274038072109,2.0,0.504041314125,90.0,2.00183343887,0.49227014184,89.7564468384,2.0042014122,0.466599285603,89.7583389282,1.99762070179,0.450612068176,89.7202606201,2.0,0.0,90.0,2.00201153755,0.48763692379,89.8382644653
1727189274138571023,2.0,0.52409952879,90.0,2.00558686256,0.514444291592,89.807510376,2.00239515305,0.480832308531,89.7798309326,1.99730408192,0.489777594805,89.7593612671,2.0,0.0,90.0,2.00266075134,0.506458699703,89.862449646
1727189274241848945,2.0,0.544246733189,90.0,2.00300168991,0.536312222481,89.7300338745,2.00066113472,0.512060046196,89.709022522,1.99742293358,0.490393251181,89.6848449707,2.0,0.0,90.0,2.00122094154,0.530873000622,89.8130187988
1727189274338645935,2.0,0.563911914825,90.0,2.00263762474,0.553710639477,89.6611785889,1.99605202675,0.530126094818,89.6215286255,1.99742293358,0.490393251181,89.6095046997,2.0,0.0,90.0,1.99956321716,0.549249529839,89.7609024048
1727189274437696933,2.0,0.583937346935,90.0,2.00183653831,0.560985684395,89.6990356445,1.99484193325,0.548337578773,89.6632385254,1.99357438087,0.510930657387,89.6387939453,2.0,0.0,90.0,1.99889290333,0.564420223236,89.7874221802
1727189274538552999,2.0,0.603989362717,90.0,1.99036371708,0.56241440773,89.7275238037,2.00458288193,0.566378772259,89.7883071899,2.00570821762,0.546402692795,89.7837982178,2.0,0.0,90.0,1.99831557274,0.577594161034,89.8386077881
1727189274638087034,2.0,0.62398993969,90.0,1.99193799496,0.584437251091,89.7593002319,2.00521302223,0.583678662777,89.8118362427,1.99693632126,0.576606214046,89.7749404907,2.0,0.0,90.0,1.99905025959,0.597368597984,89.8570480347
1727189274741441011,2.0,0.644376516342,90.0,1.99257695675,0.601763129234,89.7973098755,2.01034903526,0.605928599834,89.8679962158,2.00363636017,0.597487747669,89.8378143311,2.0,0.0,90.0,2.00097537041,0.617356061935,89.8884353638
1727189274839051961,2.0,0.663983345032,90.0,2.00433778763,0.634053468704,89.7850952148,2.01024532318,0.625811994076,89.8022994995,1.99767100811,0.621153950691,89.7529907227,2.0,0.0,90.0,2.00486111641,0.641282916069,89.8624649048
1727189274937939882,2.0,0.683936715126,90.0,1.99068701267,0.645614862442,89.8056259155,2.00596356392,0.643891632557,89.859336853,1.99767100811,0.621153950691,89.8157806396,2.0,0.0,90.0,1.99888348579,0.657814383507,89.8883209229
1727189275038270950,2.0,0.704030752182,90.0,1.99162721634,0.661938607693,89.8324737549,2.0068693161,0.662923693657,89.8860397339,1.99753403664,0.659322082996,89.8513717651,2.0,0.0,90.0,1.99949884415,0.676297664642,89.9061737061
1727189275137500047,2.0,0.723909139633,90.0,1.98859941959,0.688202500343,89.8530502319,2.01217055321,0.687689304352,89.9309463501,1.99753403664,0.659322082996,89.8639221191,2.0,0.0,90.0,2.00025653839,0.699933648109,89.9280014038
1727189275238210916,2.0,0.743925511837,90.0,1.98992884159,0.706346571445,89.8454437256,2.00921964645,0.706241965294,89.9073638916,2.00645160675,0.703832030296,89.8969650269,2.0,0.0,90.0,1.99971616268,0.71883803606,89.9176025391
1727189275337347984,2.0,0.763919949532,90.0,1.98996829987,0.719328641891,89.8927459717,2.0091753006,0.72424352169,89.9561767578,2.00645160675,0.703832030296,89.9346313477,2.0,0.0,90.0,1.99971449375,0.735830664635,89.9496383667
1727189275437727928,2.0,0.783913731575,90.0,1.99137723446,0.747337341309,89.8049697876,2.00879502296,0.746611714363,89.8565368652,1.99676299095,0.74610555172,89.8201980591,2.0,0.0,90.0,2.00005745888,0.759287595749,89.8871688843
1727189275537580966,2.0,0.803937733173,90.0,1.98809909821,0.767497062683,89.7731628418,2.00977325439,0.765475988388,89.8343200684,1.99676299095,0.74610555172,89.7825393677,2.0,0.0,90.0,1.99929070473,0.778970241547,89.8691635132
1727189275637501001,2.0,0.823934137821,90.0,1.98900520802,0.788866400719,89.7925796509,2.01591897011,0.785865664482,89.8653106689,1.99617338181,0.785834491253,89.8102340698,2.0,0.0,90.0,2.0016412735,0.799555420876,89.8859634399
1727189275738302946,2.0,0.843938529491,90.0,1.98936963081,0.803260147572,89.7548370361,2.01759910583,0.803954422474,89.831703186,1.99617338181,0.785834491253,89.760017395,2.0,0.0,90.0,2.00232291222,0.817051053047,89.8621826172
1727189275837450027,2.0,0.863945364952,90.0,1.99081158638,0.828361988068,89.7537460327,2.00907278061,0.822222352028,89.7966766357,1.99640834332,0.828033089638,89.7680282593,2.0,0.0,90.0,1.9999614954,0.838176548481,89.8501434326
1727189275937362909,2.0,0.883887767792,90.0,1.98596477509,0.844829201698,89.7423095703,2.01535105705,0.843588531017,89.8155288696,1.99640834332,0.828033089638,89.7554702759,2.0,0.0,90.0,2.00043869019,0.857435166836,89.8526153564
1727189276039644002,2.0,0.904190719128,90.0,1.98886561394,0.86217302084,89.83934021,2.02679944038,0.876710236073,89.9419784546,1.99642407894,0.868047595024,89.8625946045,2.0,0.0,90.0,2.0052216053,0.88102465868,89.9271087646
1727189276138180971,2.0,0.923999726772,90.0,1.98752677441,0.887174606323,89.8069000244,2.02266788483,0.889958977699,89.8913192749,1.99642407894,0.868047595024,89.8123779297,2.0,0.0,90.0,2.00339818001,0.900377750397,89.8994064331
1727189276241864919,2.0,0.94427293539,90.0,2.0011279583,0.89454126358,89.8321762085,2.02515769005,0.908799290657,89.8979110718,1.99592006207,0.905694723129,89.8292236328,2.0,0.0,90.0,2.00876188278,0.915871143341,89.9100265503
1727189276337800025,2.0,0.963942527771,90.0,1.9963773489,0.91562885046,89.788192749,2.01991820335,0.927045404911,89.8493499756,1.99592006207,0.905694723129,89.7789993286,2.0,0.0,90.0,2.00543189049,0.935538947582,89.8791809082
1727189276438266992,2.0,0.983934164047,90.0,1.99968731403,0.937644660473,89.7758789062,2.01525449753,0.944001436234,89.8143920898,1.99523425102,0.924828052521,89.7555847168,2.0,0.0,90.0,2.00498056412,0.955193400383,89.8634262085
1727189276537930965,2.0,1.00395917892,90.0,2.0005838871,0.958280026913,89.8072509766,2.01323843002,0.961911141872,89.8365783691,1.99605190754,0.945438802242,89.7870483398,2.0,0.0,90.0,2.00460743904,0.97471678257,89.8812789917
1727189276642110109,2.0,1.02420735359,90.0,1.99942350388,0.976273834705,89.7820129395,2.01009607315,0.979382038116,89.8062286377,2.00593018532,0.979985654354,89.7982635498,2.0,0.0,90.0,2.00317311287,0.993287742138,89.8627471924
1727189276738174915,2.0,1.04404258728,90.0,2.00222539902,0.993437409401,89.7892456055,2.00759077072,0.996830523014,89.8026351929,1.99532032013,0.987563073635,89.7705841064,2.0,0.0,90.0,2.00327205658,1.01143682003,89.8639602661
1727189276839462995,2.0,1.06403779984,90.0,1.99878072739,1.0196082592,89.7916717529,2.00345897675,1.01569163799,89.7973937988,2.00472021103,1.02154505253,89.8046035767,2.0,0.0,90.0,2.00074648857,1.03311252594,89.8630218506
1727189276938411951,2.0,1.084025383,90.0,2.00092577934,1.0350600481,89.8462524414,1.98841822147,1.03408825397,89.8220443726,1.99364221096,1.02801144123,89.8266601562,2.0,0.0,90.0,1.9964479208,1.05105793476,89.8894348145
1727189277039105892,2.0,1.10403072834,90.0,1.99696207047,1.06050693989,89.960647583,1.98942112923,1.06612074375,89.9518585205,1.99194836617,1.06288325787,89.9536209106,2.0,0.0,90.0,1.99546098709,1.07688617706,89.9708328247
1727189277138741016,2.0,1.12407970428,90.0,2.00161147118,1.08183693886,89.9489898682,1.98655176163,1.08708488941,89.927116394,1.99306106567,1.07014989853,89.924118042,2.0,0.0,90.0,1.99605441093,1.09766721725,89.9587020874
1727189277239028930,2.0,1.14401519299,90.0,1.99794149399,1.09674191475,89.7791900635,1.98228192329,1.10142326355,89.7563476562,1.99166870117,1.11164176464,89.7809829712,2.0,0.0,90.0,1.99340772629,1.1140601635,89.8451766968
1727189277338764905,2.0,1.16409754753,90.0,1.99367666245,1.12074947357,89.8045349121,1.99314594269,1.1216686964,89.8044281006,1.99261713028,1.11353361607,89.7967224121,2.0,0.0,90.0,1.99560749531,1.13550519943,89.8696517944
1727189277438324928,2.0,1.18406891823,90.0,1.99572479725,1.13820576668,89.8977508545,1.98953270912,1.14557290077,89.8938140869,1.99059486389,1.15042722225,89.8995742798,2.0,0.0,90.0,1.99508583546,1.15594923496,89.930519104
1727189277540714025,2.0,1.20394289494,90.0,1.9968752861,1.1599252224,89.879776001,1.98618924618,1.16291713715,89.8652877808,2.01355433464,1.14018929005,89.8908157349,2.0,0.0,90.0,1.99435484409,1.17559504509,89.9150238037
1727189277641221046,2.0,1.22405314445,90.0,2.00128436089,1.18143177032,89.9291992188,1.9984562397,1.17996919155,89.9236297607,2.01186919212,1.16806936264,89.9352111816,2.0,0.0,90.0,1.99991357327,1.19515144825,89.9509429932
1727189277741818904,2.0,1.24423277378,90.0,1.99653184414,1.19947826862,89.9112091064,1.99643599987,1.19819450378,89.9100418091,1.98940360546,1.19478833675,89.8965606689,2.0,0.0,90.0,1.99765586853,1.2139685154,89.9404144287
1727189277838615894,2.0,1.26410853863,90.0,1.99825680256,1.2239010334,89.9080352783,2.01644968987,1.21919679642,89.9315872192,1.9870890379,1.21640479565,89.8854598999,2.0,0.0,90.0,2.0049021244,1.23573541641,89.9465408325
1727189277938827037,2.0,1.28412294388,90.0,1.99690163136,1.24192619324,89.8824462891,2.01509928703,1.24042391777,89.9079589844,2.02159357071,1.2147039175,89.8982772827,2.0,0.0,90.0,2.00400018692,1.2554910183,89.9301376343
1727189278044161081,2.0,1.3046875,90.0,1.99585330486,1.25947749615,89.8693618774,2.01312685013,1.25663149357,89.8920974731,1.98152136803,1.28173291683,89.8662033081,2.0,0.0,90.0,2.00299334526,1.27359890938,89.9204864502
1727189278140219926,2.0,1.32417500019,90.0,1.99380373955,1.28271615505,89.8464584351,2.01244211197,1.2748773098,89.8669509888,1.99798297882,1.28156244755,89.8514480591,2.0,0.0,90.0,2.00208187103,1.29392278194,89.9044723511
1727189278248899936,2.0,1.34559094906,90.0,1.99816513062,1.30547785759,89.856842041,2.01590323448,1.29557967186,89.8743133545,1.99798297882,1.28156244755,89.8388977051,2.0,0.0,90.0,2.00468945503,1.31554949284,89.9103851318
1727189278340178012,1.99999988079,1.36422812939,90.0,1.99505448341,1.32296383381,89.8276138306,2.01222658157,1.31397438049,89.8446426392,2.01454234123,1.26378035545,89.8115692139,2.0,0.0,90.0,2.00242710114,1.33372211456,89.8907546997
1727189278438316106,1.99999988079,1.38399374485,90.0,1.99736273289,1.34122669697,89.7934646606,2.01499676704,1.33521068096,89.81300354,1.99831461906,1.28134024143,89.7513122559,2.0,0.0,90.0,2.00411987305,1.35347700119,89.8688201904
1727189278537405014,1.99999988079,1.40395200253,90.0,1.99522423744,1.36200380325,89.7924728394,2.01180958748,1.39122211933,89.8333892822,1.99898087978,1.36514043808,89.7995300293,2.0,0.0,90.0,2.00234460831,1.38572597504,89.875289917
1727189278636840105,1.99999988079,1.42385220528,90.0,1.99680578709,1.38317084312,89.7836685181,2.0109667778,1.40093123913,89.8133468628,1.99898087978,1.36514043808,89.7744140625,2.0,0.0,90.0,2.0025908947,1.40265142918,89.8656692505
1727189278736948966,1.99999988079,1.44383394718,90.0,1.99669933319,1.40022599697,89.7695541382,2.01402616501,1.40903675556,89.7972106934,2.00285625458,1.41757249832,89.7882995605,2.0,0.0,90.0,2.00357508659,1.41769886017,89.8555908203
1727189278836895942,1.99999988079,1.4638531208,90.0,1.99521100521,1.42098212242,89.8059463501,2.01032757759,1.4172924757,89.8226852417,2.00285625458,1.41757249832,89.8134155273,2.0,0.0,90.0,2.00184631348,1.43404257298,89.8762130737
1727189278937129020,1.99999988079,1.48387157917,90.0,1.99776864052,1.44174087048,89.809211731,2.01148986816,1.42587602139,89.8168106079,2.00473976135,1.44071102142,89.8172073364,2.0,0.0,90.0,2.00308609009,1.45049619675,89.8753433228
1727189279037235975,1.99999988079,1.50387275219,90.0,1.99625313282,1.46246957779,89.8069229126,2.01163578033,1.46982419491,89.8297042847,1.99059891701,1.45587086678,89.7962722778,2.0,0.0,90.0,2.00262951851,1.4787222147,89.8788757324
1727189279137583971,1.99999988079,1.52388954163,90.0,1.99538576603,1.48470473289,89.8308563232,2.01208138466,1.48953318596,89.8533325195,1.99554312229,1.49244463444,89.8352127075,2.0,0.0,90.0,2.00248908997,1.49937582016,89.8947296143
1727189279238080024,1.99999988079,1.54394710064,90.0,1.9965928793,1.50098466873,89.8283843994,2.01598858833,1.5094397068,89.855506897,2.00521922112,1.49518096447,89.8355178833,2.0,0.0,90.0,2.00419378281,1.51812386513,89.8946304321
1727189279337399959,1.99999988079,1.56394779682,90.0,1.9970728159,1.52173042297,89.8268737793,2.01492166519,1.52897381783,89.850982666,1.99660778046,1.51538467407,89.8231887817,2.0,0.0,90.0,2.00399804115,1.53821730614,89.892616272
1727189279436733961,1.99999988079,1.58383977413,90.0,1.99825620651,1.53954339027,89.8493041992,2.01555848122,1.55094504356,89.8740692139,1.99051380157,1.54110896587,89.8413238525,2.0,0.0,90.0,2.00460481644,1.55810940266,89.9077911377
1727189279538489103,1.99999988079,1.60386741161,90.0,1.99597918987,1.56177651882,89.7813796997,2.01627492905,1.57125818729,89.8078918457,1.99572002888,1.55743575096,89.7791976929,2.0,0.0,90.0,2.0040845871,1.57896733284,89.8630905151
1727189279637170076,1.99999988079,1.62386977673,90.0,1.99302721024,1.58177518845,89.7237472534,1.98214173317,1.59246480465,89.716506958,1.99048697948,1.57169306278,89.716835022,2.0,0.0,90.0,1.9917229414,1.59936988354,89.8134155273
1727189279738897085,1.99999988079,1.64386332035,90.0,1.99140691757,1.60476875305,89.7434463501,1.98597741127,1.61972856522,89.7432250977,1.99530661106,1.58254468441,89.7390594482,2.0,0.0,90.0,1.99246144295,1.62278687954,89.8288879395
1727189279837122917,1.99999988079,1.6638841629,90.0,1.9959641695,1.61971271038,89.8287658691,1.99095439911,1.64938116074,89.8329849243,1.99665975571,1.62324154377,89.8306503296,2.0,0.0,90.0,1.99563956261,1.6443259716,89.8872528076
1727189279936779975,1.99999988079,1.68385076523,90.0,1.99835586548,1.6442861557,89.8890838623,1.98604500294,1.66085875034,89.8816986084,2.00466680527,1.63221633434,89.8919525146,2.0,0.0,90.0,1.99480021,1.66299855709,89.9235916138
1727189280036892890,1.99999988079,1.70383059978,90.0,1.99671876431,1.66514837742,89.8679962158,1.98605191708,1.67151463032,89.8594284058,2.01666784286,1.66685521603,89.8880996704,2.0,0.0,90.0,1.99425685406,1.68016457558,89.9091415405
1727189280137124061,1.99999988079,1.72386550903,90.0,2.00085997581,1.68275153637,89.8886032104,1.98844468594,1.67932724953,89.8761520386,2.01666784286,1.66685521603,89.9006576538,2.0,0.0,90.0,1.99643480778,1.69531476498,89.921585083
1727189280236752986,1.99999988079,1.7438377142,90.0,1.99718558788,1.70438468456,89.9019012451,1.99168658257,1.70735609531,89.8974761963,1.9992043972,1.70504522324,89.9038391113,2.0,0.0,90.0,1.99629068375,1.71852624416,89.9331283569
1727189280340181112,1.99999988079,1.76427435875,90.0,1.99684965611,1.72610485554,89.8421020508,1.99802327156,1.73809838295,89.8444900513,1.9992043972,1.70504522324,89.8410644531,2.0,0.0,90.0,1.99829101562,1.74282586575,89.8955307007
1727189280438411951,1.99999988079,1.78390312195,90.0,1.99721264839,1.74640536308,89.8194656372,1.99984300137,1.7561737299,89.8223266602,1.99571430683,1.7428612709,89.8178939819,2.0,0.0,90.0,1.99901854992,1.76216077805,89.8805999756
1727189280537617921,1.99999988079,1.80394113064,90.0,1.99455797672,1.76488554478,89.8311080933,2.00274300575,1.78751289845,89.8377609253,1.99571430683,1.7428612709,89.8304595947,2.0,0.0,90.0,1.99910032749,1.78544652462,89.8896255493
1727189280638094902,1.99999988079,1.82383394241,90.0,1.99528181553,1.78184902668,89.7944946289,2.00588274002,1.80190253258,89.8018264771,1.9923299551,1.78585886955,89.7923278809,2.0,0.0,90.0,2.00038814545,1.80252850056,89.8654403687
1727189280737231969,1.99999988079,1.84386873245,90.0,1.99593603611,1.80270504951,89.7695236206,2.00950813293,1.81938481331,89.7777557373,1.9923299551,1.78585886955,89.7672119141,2.0,0.0,90.0,2.00181460381,1.82198619843,89.8490905762
1727189280837498903,1.99999988079,1.8638933897,90.0,1.99751472473,1.82707846165,89.8190536499,2.01220846176,1.83943808079,89.8269119263,1.99338614941,1.82865548134,89.8162460327,2.0,0.0,90.0,2.00324106216,1.84346997738,89.8819885254
1727189280937143087,1.99999988079,1.88388800621,90.0,1.99525260925,1.84443843365,89.7527389526,2.0161960125,1.85669088364,89.7631835938,1.99338614941,1.82865548134,89.7534713745,2.0,0.0,90.0,2.00381612778,1.86167240143,89.8386383057
1727189281037585020,1.99999988079,1.90389215946,90.0,1.99452376366,1.86626672745,89.7863388062,2.0186290741,1.87042534351,89.7988357544,1.99780774117,1.86980271339,89.7873687744,2.0,0.0,90.0,2.00438427925,1.88019478321,89.8617248535
1727189281136888980,1.99999988079,1.92385935783,90.0,1.9988694191,1.88399720192,89.7469482422,2.02250909805,1.88775968552,89.7580718994,1.99780774117,1.86980271339,89.7497177124,2.0,0.0,90.0,2.00712609291,1.89853870869,89.8350067139
1727189281237222909,1.99999988079,1.94387352467,90.0,1.99544858932,1.90745949745,89.7514190674,2.02881598473,1.90780675411,89.7663726807,1.99780774117,1.86980271339,89.7622680664,2.0,0.0,90.0,2.00808811188,1.91971325874,89.839263916
1727189281339370012,1.99999988079,1.96392476559,90.0,1.97911083698,1.91184985638,89.8067932129,2.01481699944,1.93824934959,89.8097915649,1.99776494503,1.86945617199,89.8250961304,2.0,0.0,90.0,1.99797594547,1.93800795078,89.8721923828
1727189281437902927,1.99999988079,1.98384797573,90.0,1.98323535919,1.93173003197,89.8148193359,2.01303315163,1.95758879185,89.8123779297,1.98984825611,1.91368615627,89.8226776123,2.0,0.0,90.0,1.99875617027,1.95772230625,89.8757324219
1727189281538554906,1.99999988079,2.0040512085,90.0,1.98558700085,1.95020854473,89.7837142944,2.01481938362,1.97521615028,89.7781066895,2.00197315216,1.95700275898,89.7846679688,2.0,0.0,90.0,2.00013542175,1.9764919281,89.8539428711
1727189281644553899,1.99999988079,2.0246860981,90.0,1.9821690321,1.9719274044,89.8621368408,2.01516413689,1.99772870541,89.8523178101,2.00891876221,1.96526074409,89.8701400757,2.0,0.0,90.0,1.99911105633,1.99811410904,89.9048156738
1727189281738173961,1.99999988079,2.04406523705,90.0,1.9818508625,1.99340260029,89.7141189575,2.01346516609,2.01867842674,89.6999053955,1.99775838852,2.00193595886,89.7101974487,2.0,0.0,90.0,1.99843859673,2.01871538162,89.8046722412
1727189281837265968,1.99999988079,2.06393051147,90.0,1.98553681374,2.01223015785,89.867477417,2.01249551773,2.03769731522,89.8491363525,1.99775838852,2.00193595886,89.8734054565,2.0,0.0,90.0,1.99934411049,2.03795266151,89.9055404663
1727189281937551021,1.99999988079,2.08397984505,90.0,1.98652696609,2.02816534042,89.7953033447,2.01368284225,2.0566277504,89.7710876465,1.9876345396,2.00274562836,89.8098907471,2.0,0.0,90.0,2.00006985664,2.05625772476,89.8554611206
1727189282037576913,1.99999988079,2.10389494896,90.0,1.98314213753,2.05265450478,89.8304824829,2.01236128807,2.07572436333,89.8051147461,1.9876345396,2.00274562836,89.8601074219,2.0,0.0,90.0,1.99850106239,2.07742452621,89.8785324097
1727189282136975049,1.99999988079,2.12386918068,90.0,1.98982024193,2.06959223747,89.8166809082,2.01551985741,2.09529900551,89.7858428955,1.98554062843,2.01021909714,89.8560333252,2.0,0.0,90.0,2.00178003311,2.09625339508,89.8675079346
1727189282237787961,1.99999988079,2.14389276505,90.0,1.98418402672,2.09080171585,89.8903961182,2.01575994492,2.11361718178,89.8551635742,1.98554062843,2.01021909714,89.9439239502,2.0,0.0,90.0,1.99998128414,2.11610388756,89.915184021
1727189282337122917,1.99999988079,2.16387605667,90.0,1.98694372177,2.11008834839,89.9108581543,2.01472520828,2.13383674622,89.871673584,1.99573636055,2.13280010223,89.8846511841,2.0,0.0,90.0,2.00055623055,2.13593363762,89.9275131226
1727189282437135934,1.99999988079,2.18387246132,90.0,1.98763394356,2.13689994812,89.8610916138,2.01572918892,2.1518945694,89.8252716064,1.99573028088,2.13276839256,89.8595733643,2.0,0.0,90.0,2.00112104416,2.15755558014,89.8954544067
1727189282537441015,1.99999988079,2.20384931564,90.0,1.98801195621,2.15237116814,89.908531189,2.01660919189,2.17155098915,89.8634796143,2.0033633709,2.17293548584,89.8732528687,2.0,0.0,90.0,2.00154042244,2.17592382431,89.9240036011
1727189282636923074,1.99999988079,2.22386479378,90.0,1.99130141735,2.17813849449,89.8534393311,2.01237845421,2.18945074081,89.8194274902,1.99718654156,2.17477250099,89.8516387939,2.0,0.0,90.0,2.00122666359,2.1971514225,89.890953064
1727189282736932039,1.99999988079,2.2438685894,90.0,1.99775242805,2.18087410927,89.9696655273,2.00904417038,2.20635986328,89.9263534546,2.00283193588,2.21252608299,89.9253463745,2.0,0.0,90.0,2.00226545334,2.21036744118,89.9653396606
1727189282836867094,1.99999988079,2.26386547089,90.0,2.00304532051,2.20269584656,89.8624038696,2.01449298859,2.22792720795,89.8147277832,2.00190830231,2.21289038658,89.8506240845,2.0,0.0,90.0,2.00584602356,2.23149633408,89.8923797607
1727189282938122034,1.99999988079,2.28385519981,90.0,2.0035405159,2.21889185905,89.9412460327,2.01376008987,2.24704456329,89.8879547119,2.00731468201,2.25063490868,89.8918304443,2.0,0.0,90.0,2.00576686859,2.24993038177,89.943069458
1727189283037892103,1.99999988079,2.30394601822,90.0,2.00055265427,2.23851823807,89.8307418823,2.02038407326,2.26983857155,89.7543029785,1.99668097496,2.25474977493,89.8138961792,2.0,0.0,90.0,2.00697898865,2.27076768875,89.8616790771
1727189283137866973,1.99999988079,2.32387328148,90.0,2.00246334076,2.24751162529,89.7903671265,2.01989078522,2.28899288177,89.697845459,2.00015521049,2.27426671982,89.7550506592,2.0,0.0,90.0,2.00745129585,2.28679251671,89.8294067383
1727189283237977981,1.99999988079,2.34393620491,90.0,2.00475645065,2.26978778839,89.8671875,1.99727332592,2.30888605118,89.8201217651,1.99632048607,2.29564166069,89.8425598145,2.0,0.0,90.0,2.00067663193,2.30753660202,89.8957672119
1727189283337698936,1.99999988079,2.36396932602,90.0,2.00190901756,2.28919458389,89.7794723511,2.00663805008,2.32959270477,89.7036437988,2.00358653069,2.29763436317,89.7630767822,2.0,0.0,90.0,2.00284910202,2.32758545876,89.8277053833
1727189283438241958,1.99999988079,2.38404607773,90.0,2.00023961067,2.30725836754,89.7917480469,2.00775957108,2.35042452812,89.7017822266,1.99646651745,2.33825755119,89.7489624023,2.0,0.0,90.0,2.00266647339,2.3472430706,89.8311767578
1727189283539444923,1.99999988079,2.40392184258,90.0,1.99839377403,2.3274102211,89.9008560181,1.99661946297,2.36883640289,89.8341140747,2.0020942688,2.34024167061,89.8709869385,2.0,0.0,90.0,1.99833774567,2.36672282219,89.9116592407
1727189283638612985,1.99999988079,2.42391061783,90.0,2.00385975838,2.34700274467,89.7672195435,2.00201940536,2.38623857498,89.7002410889,1.99519634247,2.37942695618,89.7310943604,2.0,0.0,90.0,2.0019595623,2.38571739197,89.8224868774
1727189283738584041,1.99999988079,2.44391202927,90.0,2.00386881828,2.37299656868,89.7703018188,1.99109363556,2.4090590477,89.7391662598,1.99519634247,2.37942695618,89.7813186646,2.0,0.0,90.0,1.99832081795,2.40865588188,89.8364868164
1727189283836925029,1.99999988079,2.4638812542,90.0,2.00307178497,2.38916945457,89.8173828125,1.99644720554,2.42206788063,89.7736816406,1.99599409103,2.42024993896,89.7785949707,2.0,0.0,90.0,1.99983966351,2.4250395298,89.8636856079
